protein_id	fasta_headers	gene_symbols_or_id	OE01923_Astroc_DIA_AA13_dil1n2_250ng	OE01925_Astroc_DIA_AA16_dil1n2_250ng	OE01919_Astroc_DIA_AA19_dil1n2_250ng	OE01881_Astroc_DIA_AA14_dil1n2_250ng	OE01908_Astroc_DIA_AA17_dil1n2_250ng	OE01888_Astroc_DIA_AA20_dil1n2_250ng
Q8NB90	>sp|Q8NB90|AFG2A_HUMAN ATPase family gene 2 protein homolog A OS=Homo sapiens OX=9606 GN=AFG2A PE=1 SV=3	AFG2A	17.9234954776877	18.0916377708797	18.3844693876311	18.2045758940791	17.7388335510179	18.3887488330972
Q9Y4W6	>sp|Q9Y4W6|AFG32_HUMAN AFG3-like protein 2 OS=Homo sapiens OX=9606 GN=AFG3L2 PE=1 SV=2	AFG3L2	21.1623773371045	21.4525284359757	21.3860992314545	21.0084254495056	21.606367966233	21.7060318713005
P20933	>sp|P20933|ASPG_HUMAN N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase OS=Homo sapiens OX=9606 GN=AGA PE=1 SV=2	AGA	21.2275593749944	22.0057396956265	22.0439537569598	20.7105966825941	21.8165953608857	21.0808510139176
Q96P47	>sp|Q96P47|AGAP3_HUMAN Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3 OS=Homo sapiens OX=9606 GN=AGAP3 PE=1 SV=2	AGAP3	18.1366529954681	18.0145657942217	17.2699317391647	18.3641366821951	18.1552014879609	18.256003999413
P52594	>sp|P52594|AGFG1_HUMAN Arf-GAP domain and FG repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=AGFG1 PE=1 SV=2	AGFG1	20.8921899483593	20.8758174212375	20.4545376984259	20.5635903273052	20.5901234413387	20.0488563871317
Q53H12	>sp|Q53H12|AGK_HUMAN Acylglycerol kinase, mitochondrial OS=Homo sapiens OX=9606 GN=AGK PE=1 SV=2	AGK	22.912751989108	22.8551595545298	22.84475528757	22.7670854357906	22.9797611624978	22.8358882915438
P35573	>sp|P35573|GDE_HUMAN Glycogen debranching enzyme OS=Homo sapiens OX=9606 GN=AGL PE=1 SV=3	AGL	20.2153308029855	20.4154281042065	20.8978359329392	20.1893164468993	19.8612081649642	20.452760013637
Q9UKV8	>sp|Q9UKV8|AGO2_HUMAN Protein argonaute-2 OS=Homo sapiens OX=9606 GN=AGO2 PE=1 SV=3	AGO2	19.4066082364917	19.4227903435554	19.1407533577211	18.8211516484241	19.1432838501707	18.8076915687376
Q99943	>sp|Q99943|PLCA_HUMAN 1-acyl-sn-glycerol-3-phosphate acyltransferase alpha OS=Homo sapiens OX=9606 GN=AGPAT1 PE=1 SV=2	AGPAT1	21.6636641259354	21.9189504466672	22.1114437130654	22.0061475496999	22.048948725418	22.1593108047456
Q9NRZ7	>sp|Q9NRZ7|PLCC_HUMAN 1-acyl-sn-glycerol-3-phosphate acyltransferase gamma OS=Homo sapiens OX=9606 GN=AGPAT3 PE=1 SV=1	AGPAT3	22.3727041501266	23.4288028761096	22.848109240206	22.0205137958186	23.2608947856781	22.548248795948
Q9NRZ5	>sp|Q9NRZ5|PLCD_HUMAN 1-acyl-sn-glycerol-3-phosphate acyltransferase delta OS=Homo sapiens OX=9606 GN=AGPAT4 PE=1 SV=1	AGPAT4	20.4961692335367	21.265479222355	21.3188172506839	20.4782245980056	21.3089251985213	21.8688919813275
Q9NUQ2	>sp|Q9NUQ2|PLCE_HUMAN 1-acyl-sn-glycerol-3-phosphate acyltransferase epsilon OS=Homo sapiens OX=9606 GN=AGPAT5 PE=1 SV=3	AGPAT5	20.8535280717244	21.8237897135671	22.3225795145674	20.4882431662111	21.9147075438508	21.0676259321219
O00116	>sp|O00116|ADAS_HUMAN Alkyldihydroxyacetonephosphate synthase, peroxisomal OS=Homo sapiens OX=9606 GN=AGPS PE=1 SV=1	AGPS	22.3770555268821	23.5514191259543	23.429717738193	22.136538952079	23.4122864554071	23.196210841348
O00468	>sp|O00468|AGRIN_HUMAN Agrin OS=Homo sapiens OX=9606 GN=AGRN PE=1 SV=6	AGRN	20.7314899830654	21.7642658424776	22.2564860841698	20.6670840854696	22.2173857935726	20.847107824408
Q6RW13	>sp|Q6RW13|ATRAP_HUMAN Type-1 angiotensin II receptor-associated protein OS=Homo sapiens OX=9606 GN=AGTRAP PE=1 SV=1	AGTRAP	21.5303845790904	21.7921729459914	21.7433787294858	21.3025217646251	21.5895892404092	21.0650856295144
Q8WYP5	>sp|Q8WYP5|ELYS_HUMAN Protein ELYS OS=Homo sapiens OX=9606 GN=AHCTF1 PE=1 SV=3	AHCTF1	18.9727789054426	19.3864606797263	18.4731582643024	18.362554921442	19.6621047484366	16.991702030615
P23526	>sp|P23526|SAHH_HUMAN Adenosylhomocysteinase OS=Homo sapiens OX=9606 GN=AHCY PE=1 SV=4	AHCY	23.1999946340727	23.2831761201199	23.5210668680436	23.5827308967148	23.0478074755873	24.0013763749225
O43865	>sp|O43865|SAHH2_HUMAN S-adenosylhomocysteine hydrolase-like protein 1 OS=Homo sapiens OX=9606 GN=AHCYL1 PE=1 SV=2	AHCYL1	21.5254668200443	21.6015978521205	21.7284358601802	21.7268047122314	21.3054170853192	22.1866184738667
Q5TGY3	>sp|Q5TGY3|AHDC1_HUMAN Transcription factor Gibbin OS=Homo sapiens OX=9606 GN=AHDC1 PE=1 SV=1	AHDC1	18.5790499876668	18.8233359998094	18.6566937203487	16.7553173097504	19.1195794179463	17.7809306273756
Q09666	>sp|Q09666|AHNK_HUMAN Neuroblast differentiation-associated protein AHNAK OS=Homo sapiens OX=9606 GN=AHNAK PE=1 SV=2	AHNAK	23.2674704878233	23.0464005422098	23.0961710176619	22.8383947220123	22.9693919932772	22.8622746212527
Q8IVF2	>sp|Q8IVF2|AHNK2_HUMAN Protein AHNAK2 OS=Homo sapiens OX=9606 GN=AHNAK2 PE=1 SV=2	AHNAK2	21.406535533697	20.7906550200907	22.3905548215339	20.8067626713068	20.5594483815944	21.4726901203099
O95433	>sp|O95433|AHSA1_HUMAN Activator of 90 kDa heat shock protein ATPase homolog 1 OS=Homo sapiens OX=9606 GN=AHSA1 PE=1 SV=1	AHSA1	22.4380753531989	22.4354806207861	22.4016250276364	23.1175594618357	22.336205179219	22.2392715140857
Q96BJ3	>sp|Q96BJ3|AIDA_HUMAN Axin interactor, dorsalization-associated protein OS=Homo sapiens OX=9606 GN=AIDA PE=1 SV=1	AIDA	17.7972862068776	17.9131387934974	17.8296335204207	18.2559585698444	18.0105950883097	17.6903897194568
O95831	>sp|O95831|AIFM1_HUMAN Apoptosis-inducing factor 1, mitochondrial OS=Homo sapiens OX=9606 GN=AIFM1 PE=1 SV=1	AIFM1	22.4630334433001	22.5698430611559	22.5402399038434	22.2397811743284	22.6997609272867	22.4850006087184
Q12904	>sp|Q12904|AIMP1_HUMAN Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 OS=Homo sapiens OX=9606 GN=AIMP1 PE=1 SV=2	AIMP1	21.6752332087596	21.1095710785292	21.1698893839451	21.9328736487412	20.9211672580259	21.6562710914294
Q13155	>sp|Q13155|AIMP2_HUMAN Aminoacyl tRNA synthase complex-interacting multifunctional protein 2 OS=Homo sapiens OX=9606 GN=AIMP2 PE=1 SV=2	AIMP2	21.5209363771166	21.250617166702	20.9529751679676	21.5419319231029	20.7220600834559	20.2137587955087
O00170	>sp|O00170|AIP_HUMAN AH receptor-interacting protein OS=Homo sapiens OX=9606 GN=AIP PE=1 SV=3	AIP	21.0844891879848	20.6410891041715	20.88412177618	21.1615072575746	20.5745715703331	20.7873405341878
P00568	>sp|P00568|KAD1_HUMAN Adenylate kinase isoenzyme 1 OS=Homo sapiens OX=9606 GN=AK1 PE=1 SV=3	AK1	22.3159689996128	22.1656618382079	22.9767215627654	22.8656467321806	22.0627987269743	23.6626130831021
P54819	>sp|P54819|KAD2_HUMAN Adenylate kinase 2, mitochondrial OS=Homo sapiens OX=9606 GN=AK2 PE=1 SV=2	AK2	22.7087314938242	22.7114678477905	22.4647909490696	22.3267641449899	22.8077240916593	22.2631825332745
Q9UIJ7	>sp|Q9UIJ7|KAD3_HUMAN GTP:AMP phosphotransferase AK3, mitochondrial OS=Homo sapiens OX=9606 GN=AK3 PE=1 SV=4	AK3	23.4997080114409	23.4639849649798	23.3727396682623	23.192309924909	23.5790319505968	22.7367397317354
Q02952	>sp|Q02952|AKA12_HUMAN A-kinase anchor protein 12 OS=Homo sapiens OX=9606 GN=AKAP12 PE=1 SV=4	AKAP12	22.223323554882	22.4983603674218	22.3343360008082	22.107765367903	22.1677586537478	21.3478261702224
Q12802	>sp|Q12802|AKP13_HUMAN A-kinase anchor protein 13 OS=Homo sapiens OX=9606 GN=AKAP13 PE=1 SV=2	AKAP13	18.1907777407375	17.8057107633466	17.9657471098764	17.6614411255342	17.8421205627267	17.8760405734974
O43823	>sp|O43823|AKAP8_HUMAN A-kinase anchor protein 8 OS=Homo sapiens OX=9606 GN=AKAP8 PE=1 SV=1	AKAP8	20.6571800954614	20.7093360670908	20.0332224975579	20.4590629602006	21.0387662193406	21.1928900129814
Q9ULX6	>sp|Q9ULX6|AKP8L_HUMAN A-kinase anchor protein 8-like OS=Homo sapiens OX=9606 GN=AKAP8L PE=1 SV=4	AKAP8L	21.3142418136954	21.5606054491822	21.6484434034613	21.1640446482492	21.8276607542427	21.5488034782706
P14550	>sp|P14550|AK1A1_HUMAN Aldo-keto reductase family 1 member A1 OS=Homo sapiens OX=9606 GN=AKR1A1 PE=1 SV=3	AKR1A1	22.1737252887178	21.4761685703087	21.9209183014807	22.6311358803348	21.3873918379042	22.0741924231026
P15121	>sp|P15121|ALDR_HUMAN Aldo-keto reductase family 1 member B1 OS=Homo sapiens OX=9606 GN=AKR1B1 PE=1 SV=3	AKR1B1	22.0795715013747	22.8605464651175	23.0869988013587	22.626483988716	22.1374211029172	22.6407661372638
P42330	>sp|P42330|AK1C3_HUMAN Aldo-keto reductase family 1 member C3 OS=Homo sapiens OX=9606 GN=AKR1C3 PE=1 SV=4	AKR1C3	20.0016119605457	21.8838379950142	22.7735628997803	20.3736177288253	21.1922972454951	21.1166969020336
Q96JD6	>sp|Q96JD6|AKCL2_HUMAN 1,5-anhydro-D-fructose reductase OS=Homo sapiens OX=9606 GN=AKR1E2 PE=1 SV=2	AKR1E2	23.6290861354221	22.9344436103326	23.6859586259876	23.9752970681022	22.6503998095259	23.8114802095302
O43488	>sp|O43488|ARK72_HUMAN Aflatoxin B1 aldehyde reductase member 2 OS=Homo sapiens OX=9606 GN=AKR7A2 PE=1 SV=3	AKR7A2	22.5271074445635	22.4431236543584	22.9985646587759	22.7972927160966	22.3780089417402	22.8627668920946
P31749	>sp|P31749|AKT1_HUMAN RAC-alpha serine/threonine-protein kinase OS=Homo sapiens OX=9606 GN=AKT1 PE=1 SV=2	AKT1	21.3070150831144	21.6801989297825	22.1979819005043	21.7962275881493	21.3172224555992	21.2335033429328
Q96B36	>sp|Q96B36|AKTS1_HUMAN Proline-rich AKT1 substrate 1 OS=Homo sapiens OX=9606 GN=AKT1S1 PE=1 SV=1	AKT1S1	18.4454912880155	18.1288370286328	18.1527305967274	18.2902711706139	18.1987263193351	18.0685579493723
P13716	>sp|P13716|HEM2_HUMAN Delta-aminolevulinic acid dehydratase OS=Homo sapiens OX=9606 GN=ALAD PE=1 SV=1	ALAD	18.8504338080227	17.8891411620517	18.7261948625494	18.6489686812745	18.2701089217063	18.2387225438436
P02768	>sp|P02768|ALBU_HUMAN Albumin OS=Homo sapiens OX=9606 GN=ALB PE=1 SV=2	ALB	20.0861064786877	21.853486619259	22.5011760115378	20.2971203596415	19.867633084244	21.1240737680806
Q13740	>sp|Q13740|CD166_HUMAN CD166 antigen OS=Homo sapiens OX=9606 GN=ALCAM PE=1 SV=2	ALCAM	22.8616801593937	24.1067198200243	23.1846641634372	22.8260164042683	24.2609833351063	22.6815243596526
Q8IZ83	>sp|Q8IZ83|A16A1_HUMAN Aldehyde dehydrogenase family 16 member A1 OS=Homo sapiens OX=9606 GN=ALDH16A1 PE=1 SV=2	ALDH16A1	19.1975098964272	19.4469723728259	19.8231706423259	19.5624695244903	19.5276159094933	19.783360322189
P54886	>sp|P54886|P5CS_HUMAN Delta-1-pyrroline-5-carboxylate synthase OS=Homo sapiens OX=9606 GN=ALDH18A1 PE=1 SV=2	ALDH18A1	23.4682884458813	22.9154337398604	22.6584267369542	23.3923271187077	23.3732294640382	23.2701934462126
P30837	>sp|P30837|AL1B1_HUMAN Aldehyde dehydrogenase X, mitochondrial OS=Homo sapiens OX=9606 GN=ALDH1B1 PE=1 SV=4	ALDH1B1	22.9479627434336	23.4157994276149	22.7856431290228	22.8545330546373	23.9767106102106	22.0285844816648
O75891	>sp|O75891|AL1L1_HUMAN Cytosolic 10-formyltetrahydrofolate dehydrogenase OS=Homo sapiens OX=9606 GN=ALDH1L1 PE=1 SV=2	ALDH1L1	22.3221885059437	21.4849904769441	20.9799915939113	21.3211224881702	20.5100670297227	20.8797917931857
Q3SY69	>sp|Q3SY69|AL1L2_HUMAN Mitochondrial 10-formyltetrahydrofolate dehydrogenase OS=Homo sapiens OX=9606 GN=ALDH1L2 PE=1 SV=2	ALDH1L2	21.2662423274304	20.2014669126758	19.3560305400927	20.4298722377214	19.2121070217822	20.0237666640332
P05091	>sp|P05091|ALDH2_HUMAN Aldehyde dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ALDH2 PE=1 SV=2	ALDH2	22.7276498694877	23.0763654633542	23.7953198325599	22.0998012274146	23.093559118378	23.2666984557927
P51648	>sp|P51648|AL3A2_HUMAN Aldehyde dehydrogenase family 3 member A2 OS=Homo sapiens OX=9606 GN=ALDH3A2 PE=1 SV=1	ALDH3A2	22.5431676879427	22.9661590166654	23.3410027383006	22.3472642225966	22.8493548043511	22.6751202141721
P30038	>sp|P30038|AL4A1_HUMAN Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ALDH4A1 PE=1 SV=3	ALDH4A1	22.470239009615	23.4201802230747	23.8373914566484	22.2598924685978	23.8998871497101	22.9309117447571
P51649	>sp|P51649|SSDH_HUMAN Succinate-semialdehyde dehydrogenase, mitochondrial OS=Homo sapiens OX=9606 GN=ALDH5A1 PE=1 SV=2	ALDH5A1	19.2654472489701	20.6069827662337	20.8116095864933	18.5607458056211	20.4964553729679	19.3396385649935
Q02252	>sp|Q02252|MMSA_HUMAN Methylmalonate-semialdehyde/malonate-semialdehyde dehydrogenase [acylating], mitochondrial OS=Homo sapiens OX=9606 GN=ALDH6A1 PE=1 SV=2	ALDH6A1	22.3583026793285	22.3946985073086	22.9841303523089	21.860893635737	22.4201549523403	22.4129754012462
P49419	>sp|P49419|AL7A1_HUMAN Alpha-aminoadipic semialdehyde dehydrogenase OS=Homo sapiens OX=9606 GN=ALDH7A1 PE=1 SV=5	ALDH7A1	22.2577026472295	22.5977865721702	23.0578937881635	22.152658525035	22.7801951373522	22.7100453147021
P49189	>sp|P49189|AL9A1_HUMAN 4-trimethylaminobutyraldehyde dehydrogenase OS=Homo sapiens OX=9606 GN=ALDH9A1 PE=1 SV=3	ALDH9A1	22.7748740390397	22.6219721394074	23.263570698079	22.7801516864379	22.688327571054	23.0382399041073
P04075	>sp|P04075|ALDOA_HUMAN Fructose-bisphosphate aldolase A OS=Homo sapiens OX=9606 GN=ALDOA PE=1 SV=2	ALDOA	24.692438071533	24.250209930354	24.7446466669459	25.0239990317	24.1253532283111	25.0101422139644
P09972	>sp|P09972|ALDOC_HUMAN Fructose-bisphosphate aldolase C OS=Homo sapiens OX=9606 GN=ALDOC PE=1 SV=2	ALDOC	24.4431695744435	24.0819818926691	24.3845717226301	24.7406148167501	24.1550113437237	24.8140777727718
Q9BT22	>sp|Q9BT22|ALG1_HUMAN Chitobiosyldiphosphodolichol beta-mannosyltransferase OS=Homo sapiens OX=9606 GN=ALG1 PE=1 SV=2	ALG1	23.0205564693831	22.0335303132861	22.9602862426125	22.9545194291228	22.2385780238311	22.7550877914382
Q2TAA5	>sp|Q2TAA5|ALG11_HUMAN GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase OS=Homo sapiens OX=9606 GN=ALG11 PE=1 SV=2	ALG11	20.9723219628091	20.6746502427152	20.4845034019582	20.7577445843289	20.8884273920218	21.262371483418
Q9H553	>sp|Q9H553|ALG2_HUMAN Alpha-1,3/1,6-mannosyltransferase ALG2 OS=Homo sapiens OX=9606 GN=ALG2 PE=1 SV=1	ALG2	24.0370885254947	24.1626597952574	23.6499005275508	23.6301307249923	24.0343797337399	23.8104429298245
Q92685	>sp|Q92685|ALG3_HUMAN Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase OS=Homo sapiens OX=9606 GN=ALG3 PE=1 SV=1	ALG3	19.7563710918622	19.7242979992535	19.915983484879	19.6992838698694	20.0364671179001	19.857649105055
Q9Y673	>sp|Q9Y673|ALG5_HUMAN Dolichyl-phosphate beta-glucosyltransferase OS=Homo sapiens OX=9606 GN=ALG5 PE=1 SV=1	ALG5	21.7511710593875	21.4043605176615	21.5951533099298	21.6223463521037	21.556310196904	21.8432195006238
Q9H6U8	>sp|Q9H6U8|ALG9_HUMAN Alpha-1,2-mannosyltransferase ALG9 OS=Homo sapiens OX=9606 GN=ALG9 PE=1 SV=2	ALG9	20.8659964264013	21.5418569962996	21.0111717940312	21.1449597050744	21.2459993428315	20.9791416358646
Q86V81	>sp|Q86V81|THOC4_HUMAN THO complex subunit 4 OS=Homo sapiens OX=9606 GN=ALYREF PE=1 SV=3	ALYREF	23.5460925815866	23.6415202260416	23.3487295215534	22.9818360622487	23.5842449406427	22.6188948671408
Q86SJ2	>sp|Q86SJ2|AMGO2_HUMAN Amphoterin-induced protein 2 OS=Homo sapiens OX=9606 GN=AMIGO2 PE=1 SV=1	AMIGO2	20.8862087766661	23.2445976000174	20.4060096445235	20.1597786607512	22.7555617453055	19.1402849288534
Q01433	>sp|Q01433|AMPD2_HUMAN AMP deaminase 2 OS=Homo sapiens OX=9606 GN=AMPD2 PE=1 SV=3	AMPD2	21.2274273537405	20.5980856714803	20.8136289362818	21.4304426642239	20.4087813902973	21.3421490488516
Q9H1A4	>sp|Q9H1A4|APC1_HUMAN Anaphase-promoting complex subunit 1 OS=Homo sapiens OX=9606 GN=ANAPC1 PE=1 SV=1	ANAPC1	20.2765377426691	20.3486890973979	20.3268767418124	20.0237380940653	20.0871964337098	20.1773475796298
P60006	>sp|P60006|APC15_HUMAN Anaphase-promoting complex subunit 15 OS=Homo sapiens OX=9606 GN=ANAPC15 PE=1 SV=1	ANAPC15	20.1890270390319	20.3871808225788	20.1829218796323	19.7515195361578	20.0074100988641	19.3699165166469
Q9UJX5	>sp|Q9UJX5|APC4_HUMAN Anaphase-promoting complex subunit 4 OS=Homo sapiens OX=9606 GN=ANAPC4 PE=1 SV=2	ANAPC4	21.9430668989532	25.7859227458486	26.6624951787597	22.5410899578273	24.9270177885406	25.185088827724
Q9UJX3	>sp|Q9UJX3|APC7_HUMAN Anaphase-promoting complex subunit 7 OS=Homo sapiens OX=9606 GN=ANAPC7 PE=1 SV=5	ANAPC7	17.7952467902254	18.0879132665461	18.6090616541587	18.5715556951745	17.8418791075104	17.187792293777
Q01484	>sp|Q01484|ANK2_HUMAN Ankyrin-2 OS=Homo sapiens OX=9606 GN=ANK2 PE=1 SV=4	ANK2	19.431372284791	17.8462047260607	19.788847565691	18.0727646297489	17.7002966731892	18.869494913066
Q12955	>sp|Q12955|ANK3_HUMAN Ankyrin-3 OS=Homo sapiens OX=9606 GN=ANK3 PE=1 SV=3	ANK3	20.4488180702778	20.5495248637114	20.4699226250253	20.031302700909	20.0067796878273	20.3606372673478
Q9P2R3	>sp|Q9P2R3|ANFY1_HUMAN Rabankyrin-5 OS=Homo sapiens OX=9606 GN=ANKFY1 PE=1 SV=2	ANKFY1	20.0158409382691	19.8761422221706	20.4320938072026	20.2285499662816	19.6002222387896	20.4935383507103
Q86XL3	>sp|Q86XL3|ANKL2_HUMAN Ankyrin repeat and LEM domain-containing protein 2 OS=Homo sapiens OX=9606 GN=ANKLE2 PE=1 SV=4	ANKLE2	20.2312280878654	20.3074972226076	19.2272704426356	19.8313462645737	20.397626657138	19.2486540458219
O75179	>sp|O75179|ANR17_HUMAN Ankyrin repeat domain-containing protein 17 OS=Homo sapiens OX=9606 GN=ANKRD17 PE=1 SV=3	ANKRD17	18.369022058909	18.24839717942	17.9396839152339	18.057942366948	17.9797141530353	17.7936958450698
Q9NW15	>sp|Q9NW15|ANO10_HUMAN Anoctamin-10 OS=Homo sapiens OX=9606 GN=ANO10 PE=1 SV=2	ANO10	22.5693997536306	21.9745959802774	22.0974143902798	22.6375575219885	22.2421666930364	22.2604793328339
Q4KMQ2	>sp|Q4KMQ2|ANO6_HUMAN Anoctamin-6 OS=Homo sapiens OX=9606 GN=ANO6 PE=1 SV=2	ANO6	19.6463444719752	20.300928910798	20.077531435029	19.4435523140807	20.4774285646489	19.5593424313789
P39687	>sp|P39687|AN32A_HUMAN Acidic leucine-rich nuclear phosphoprotein 32 family member A OS=Homo sapiens OX=9606 GN=ANP32A PE=1 SV=1	ANP32A	23.4495898431461	23.1352597467834	23.4998553443851	23.9132493268293	22.8258129812698	24.3485449249345
Q92688	>sp|Q92688|AN32B_HUMAN Acidic leucine-rich nuclear phosphoprotein 32 family member B OS=Homo sapiens OX=9606 GN=ANP32B PE=1 SV=1	ANP32B	24.0036912012354	23.5160069751272	23.4491112906893	24.0336499305131	23.04598838581	24.1126803499574
Q9BTT0	>sp|Q9BTT0|AN32E_HUMAN Acidic leucine-rich nuclear phosphoprotein 32 family member E OS=Homo sapiens OX=9606 GN=ANP32E PE=1 SV=1	ANP32E	21.4490675610082	21.0505105728169	21.2482627912617	21.6932526898503	21.0609943570879	21.9225410944626
Q9H6X2	>sp|Q9H6X2|ANTR1_HUMAN Anthrax toxin receptor 1 OS=Homo sapiens OX=9606 GN=ANTXR1 PE=1 SV=2	ANTXR1	21.9089962734886	21.7759341887012	22.1494786165734	21.872992312973	22.3678723088114	22.0840600935013
P58335	>sp|P58335|ANTR2_HUMAN Anthrax toxin receptor 2 OS=Homo sapiens OX=9606 GN=ANTXR2 PE=1 SV=5	ANTXR2	20.9527322703392	19.6097122072066	19.5847108823417	20.2781235503299	19.711446940577	20.0868212353453
P04083	>sp|P04083|ANXA1_HUMAN Annexin A1 OS=Homo sapiens OX=9606 GN=ANXA1 PE=1 SV=2	ANXA1	25.2873438255792	25.8513460009127	25.9543920043474	25.4785731760603	25.9546118745907	25.5449292244355
P50995	>sp|P50995|ANX11_HUMAN Annexin A11 OS=Homo sapiens OX=9606 GN=ANXA11 PE=1 SV=1	ANXA11	22.5961605017679	22.8263485206573	22.4584441040176	22.3841144198555	22.8753170522969	22.3381700432561
P07355	>sp|P07355|ANXA2_HUMAN Annexin A2 OS=Homo sapiens OX=9606 GN=ANXA2 PE=1 SV=2	ANXA2	27.5348921566541	25.766660662484	27.6305400660515	27.7199347773358	25.984289326252	28.2181929171226
P12429	>sp|P12429|ANXA3_HUMAN Annexin A3 OS=Homo sapiens OX=9606 GN=ANXA3 PE=1 SV=3	ANXA3	22.2499056371356	23.5092848252666	22.2969404030529	22.0818631522134	23.3949122144326	21.2995327604819
P09525	>sp|P09525|ANXA4_HUMAN Annexin A4 OS=Homo sapiens OX=9606 GN=ANXA4 PE=1 SV=4	ANXA4	23.250875700855	22.0768235699357	22.848949677323	23.3862559585754	22.1752427849233	23.7096008048633
P08758	>sp|P08758|ANXA5_HUMAN Annexin A5 OS=Homo sapiens OX=9606 GN=ANXA5 PE=1 SV=2	ANXA5	25.8436568388414	26.4250691297225	26.4684097360904	26.0827301972129	26.764407325472	26.8079066041082
P08133	>sp|P08133|ANXA6_HUMAN Annexin A6 OS=Homo sapiens OX=9606 GN=ANXA6 PE=1 SV=3	ANXA6	24.6220554691309	24.8831701396534	25.0402603640523	25.0921931997019	25.4052367429458	25.3516762416083
P20073	>sp|P20073|ANXA7_HUMAN Annexin A7 OS=Homo sapiens OX=9606 GN=ANXA7 PE=1 SV=3	ANXA7	22.2551080101601	22.5587421440316	22.6914322963064	22.3844889767764	22.6438213834575	22.3897817570209
Q10567	>sp|Q10567|AP1B1_HUMAN AP-1 complex subunit beta-1 OS=Homo sapiens OX=9606 GN=AP1B1 PE=1 SV=3	AP1B1	22.0368357668853	21.835759089597	22.2527431810162	22.3994908798914	21.6518207560848	22.3104451532901
O43747	>sp|O43747|AP1G1_HUMAN AP-1 complex subunit gamma-1 OS=Homo sapiens OX=9606 GN=AP1G1 PE=1 SV=5	AP1G1	21.5610646620926	21.6641946640032	21.7921395742168	22.0405293956219	21.4043334412987	22.1312014059777
Q9BXS5	>sp|Q9BXS5|AP1M1_HUMAN AP-1 complex subunit mu-1 OS=Homo sapiens OX=9606 GN=AP1M1 PE=1 SV=3	AP1M1	21.8752022998057	21.6871523712517	21.8620697267826	22.1886187723627	21.5017956647802	22.2123310105779
P61966	>sp|P61966|AP1S1_HUMAN AP-1 complex subunit sigma-1A OS=Homo sapiens OX=9606 GN=AP1S1 PE=1 SV=1	AP1S1	21.2142183748017	20.4295160669633	20.3542820728995	22.0708789419613	20.6271463864236	21.1886589764874
P56377	>sp|P56377|AP1S2_HUMAN AP-1 complex subunit sigma-2 OS=Homo sapiens OX=9606 GN=AP1S2 PE=1 SV=1	AP1S2	20.1487197068667	20.9663692509785	21.5766651127898	20.931794319153	20.5581718006874	21.5460446584141
O95782	>sp|O95782|AP2A1_HUMAN AP-2 complex subunit alpha-1 OS=Homo sapiens OX=9606 GN=AP2A1 PE=1 SV=3	AP2A1	23.2022324889982	22.9887596120804	23.0157647797554	23.2797204052234	22.9263036151818	23.1695919165311
O94973	>sp|O94973|AP2A2_HUMAN AP-2 complex subunit alpha-2 OS=Homo sapiens OX=9606 GN=AP2A2 PE=1 SV=2	AP2A2	21.8682414229976	21.5498964779888	21.3204107699579	21.8521855072156	21.1117676181274	21.6837224589151
P63010	>sp|P63010|AP2B1_HUMAN AP-2 complex subunit beta OS=Homo sapiens OX=9606 GN=AP2B1 PE=1 SV=1	AP2B1	23.2611968135796	23.0208628415574	22.9891858881475	23.4432719229176	22.7931836961374	23.2050731672303
Q96CW1	>sp|Q96CW1|AP2M1_HUMAN AP-2 complex subunit mu OS=Homo sapiens OX=9606 GN=AP2M1 PE=1 SV=2	AP2M1	23.0977799822164	22.7145316336402	22.7112090229384	23.1828560971518	22.5318339068642	23.1265538867106
P53680	>sp|P53680|AP2S1_HUMAN AP-2 complex subunit sigma OS=Homo sapiens OX=9606 GN=AP2S1 PE=1 SV=2	AP2S1	23.9082734134459	23.9439915249187	24.8832402176897	23.9219499883153	23.6184524683142	24.1817596016746
O00203	>sp|O00203|AP3B1_HUMAN AP-3 complex subunit beta-1 OS=Homo sapiens OX=9606 GN=AP3B1 PE=1 SV=3	AP3B1	21.5392814345735	21.4404984047607	21.3996822794156	21.6524046556033	20.8883916827692	21.6889493756023
